<TICKER>,<PER>,<DATE>,<TIME>,<CLOSE>
GAZP,D,20210419,00:00,231.1700000
GAZP,D,20210420,00:00,230.0000000
GAZP,D,20210421,00:00,230.8400000
GAZP,D,20210422,00:00,230.9300000
GAZP,D,20210423,00:00,232.6200000
GAZP,D,20210426,00:00,233.2300000
GAZP,D,20210427,00:00,232.0000000
GAZP,D,20210428,00:00,232.9600000
GAZP,D,20210429,00:00,230.5100000
GAZP,D,20210430,00:00,231.3800000
GAZP,D,20210504,00:00,233.8000000
GAZP,D,20210505,00:00,237.5000000
GAZP,D,20210506,00:00,243.0000000
GAZP,D,20210507,00:00,241.7000000
GAZP,D,20210510,00:00,241.4100000
GAZP,D,20210511,00:00,242.5000000
GAZP,D,20210512,00:00,241.7900000
GAZP,D,20210513,00:00,247.1600000
GAZP,D,20210514,00:00,249.5500000
GAZP,D,20210517,00:00,255.1500000
GAZP,D,20210518,00:00,266.2200000
GAZP,D,20210519,00:00,260.9000000
GAZP,D,20210520,00:00,259.1600000
GAZP,D,20210521,00:00,258.0000000
GAZP,D,20210524,00:00,261.2400000
GAZP,D,20210525,00:00,259.7900000
GAZP,D,20210526,00:00,263.0900000
GAZP,D,20210527,00:00,262.9600000
GAZP,D,20210528,00:00,262.0000000
GAZP,D,20210531,00:00,261.0300000
GAZP,D,20210601,00:00,263.8600000
GAZP,D,20210602,00:00,271.1500000
GAZP,D,20210603,00:00,272.1000000
GAZP,D,20210604,00:00,274.3000000
GAZP,D,20210607,00:00,275.6700000
GAZP,D,20210608,00:00,275.3600000
GAZP,D,20210609,00:00,275.6500000
GAZP,D,20210610,00:00,276.1000000
GAZP,D,20210611,00:00,277.0500000
GAZP,D,20210614,00:00,279.5000000
GAZP,D,20210615,00:00,272.7200000
GAZP,D,20210616,00:00,271.8000000
GAZP,D,20210617,00:00,272.5000000
GAZP,D,20210618,00:00,270.0600000
GAZP,D,20210621,00:00,272.6200000
GAZP,D,20210622,00:00,277.0000000
GAZP,D,20210623,00:00,277.3500000
GAZP,D,20210624,00:00,277.4700000
GAZP,D,20210625,00:00,277.1900000
GAZP,D,20210628,00:00,276.9900000
GAZP,D,20210629,00:00,276.8000000
GAZP,D,20210630,00:00,281.8000000
GAZP,D,20210701,00:00,285.7400000
GAZP,D,20210702,00:00,285.6500000
GAZP,D,20210705,00:00,291.1000000
GAZP,D,20210706,00:00,293.4500000
GAZP,D,20210707,00:00,297.3900000
GAZP,D,20210708,00:00,292.8600000
GAZP,D,20210709,00:00,295.2200000
GAZP,D,20210712,00:00,297.3900000
GAZP,D,20210713,00:00,293.8300000
GAZP,D,20210714,00:00,284.6000000
GAZP,D,20210715,00:00,280.0100000
GAZP,D,20210716,00:00,279.6500000
GAZP,D,20210719,00:00,275.5100000
GAZP,D,20210720,00:00,277.3000000
GAZP,D,20210721,00:00,282.9000000
GAZP,D,20210722,00:00,283.2800000
GAZP,D,20210723,00:00,279.5100000
GAZP,D,20210726,00:00,281.0500000
GAZP,D,20210727,00:00,278.0800000
GAZP,D,20210728,00:00,282.2000000
GAZP,D,20210729,00:00,287.0000000
GAZP,D,20210730,00:00,287.3500000
GAZP,D,20210802,00:00,286.7500000
GAZP,D,20210803,00:00,287.0900000
GAZP,D,20210804,00:00,287.9400000
GAZP,D,20210805,00:00,285.9500000
GAZP,D,20210806,00:00,282.2700000
GAZP,D,20210809,00:00,286.6800000
GAZP,D,20210810,00:00,288.6100000
GAZP,D,20210811,00:00,290.3500000
GAZP,D,20210812,00:00,293.2300000
GAZP,D,20210813,00:00,292.7000000
GAZP,D,20210816,00:00,295.1000000
GAZP,D,20210817,00:00,298.3200000
GAZP,D,20210818,00:00,295.0500000
GAZP,D,20210819,00:00,293.6800000
GAZP,D,20210820,00:00,292.5700000
GAZP,D,20210823,00:00,297.6900000
GAZP,D,20210824,00:00,298.7000000
GAZP,D,20210825,00:00,296.7000000
GAZP,D,20210826,00:00,294.3400000
GAZP,D,20210827,00:00,299.6600000
GAZP,D,20210830,00:00,305.1700000
GAZP,D,20210831,00:00,305.6500000
GAZP,D,20210901,00:00,312.8900000
GAZP,D,20210902,00:00,312.3000000
GAZP,D,20210903,00:00,317.9400000
GAZP,D,20210906,00:00,328.9300000
GAZP,D,20210907,00:00,327.7300000
GAZP,D,20210908,00:00,327.6000000
GAZP,D,20210909,00:00,324.5700000
GAZP,D,20210910,00:00,326.4300000
GAZP,D,20210913,00:00,332.7500000
GAZP,D,20210914,00:00,338.9800000
GAZP,D,20210915,00:00,343.3400000
GAZP,D,20210916,00:00,338.5000000
GAZP,D,20210917,00:00,334.5000000
GAZP,D,20210920,00:00,325.7000000
GAZP,D,20210921,00:00,335.3000000
GAZP,D,20210922,00:00,340.5900000
GAZP,D,20210923,00:00,343.4700000
GAZP,D,20210924,00:00,344.2900000
GAZP,D,20210927,00:00,355.1900000
GAZP,D,20210928,00:00,354.0700000
GAZP,D,20210929,00:00,360.8800000
GAZP,D,20210930,00:00,360.8000000
GAZP,D,20211001,00:00,363.2500000
GAZP,D,20211004,00:00,376.0600000
GAZP,D,20211005,00:00,389.8200000
GAZP,D,20211006,00:00,381.3000000
GAZP,D,20211007,00:00,370.7000000
GAZP,D,20211008,00:00,366.1700000
GAZP,D,20211011,00:00,369.8100000
GAZP,D,20211012,00:00,364.1000000
GAZP,D,20211013,00:00,362.7700000
GAZP,D,20211014,00:00,367.0000000
GAZP,D,20211015,00:00,367.7600000
GAZP,D,20211018,00:00,363.5000000
GAZP,D,20211019,00:00,368.8300000
GAZP,D,20211020,00:00,369.9700000
GAZP,D,20211021,00:00,363.3700000
GAZP,D,20211022,00:00,358.1200000
GAZP,D,20211025,00:00,364.8400000
GAZP,D,20211026,00:00,364.8200000
GAZP,D,20211027,00:00,362.1700000
GAZP,D,20211028,00:00,353.2100000
GAZP,D,20211029,00:00,350.1800000
GAZP,D,20211101,00:00,359.1000000
GAZP,D,20211102,00:00,352.4800000
GAZP,D,20211103,00:00,353.0200000
GAZP,D,20211105,00:00,350.6000000
GAZP,D,20211108,00:00,351.4700000
GAZP,D,20211109,00:00,349.4600000
GAZP,D,20211110,00:00,345.8000000
GAZP,D,20211111,00:00,347.4400000
GAZP,D,20211112,00:00,333.6000000
GAZP,D,20211115,00:00,340.3000000
GAZP,D,20211116,00:00,336.7900000
GAZP,D,20211117,00:00,349.9800000
GAZP,D,20211118,00:00,345.5600000
GAZP,D,20211119,00:00,337.6200000
GAZP,D,20211122,00:00,319.2000000
GAZP,D,20211123,00:00,341.7700000
GAZP,D,20211124,00:00,338.3000000
GAZP,D,20211125,00:00,337.5500000
GAZP,D,20211126,00:00,326.0000000
GAZP,D,20211129,00:00,339.2000000
GAZP,D,20211130,00:00,334.2400000
GAZP,D,20211201,00:00,345.2100000
GAZP,D,20211202,00:00,350.3000000
GAZP,D,20211203,00:00,345.9900000
GAZP,D,20211206,00:00,338.9400000
GAZP,D,20211207,00:00,344.9600000
GAZP,D,20211208,00:00,340.5000000
GAZP,D,20211209,00:00,336.6000000
GAZP,D,20211210,00:00,332.0000000
GAZP,D,20211213,00:00,307.2600000
GAZP,D,20211214,00:00,319.3500000
GAZP,D,20211215,00:00,324.0900000
GAZP,D,20211216,00:00,328.3900000
GAZP,D,20211217,00:00,327.3000000
GAZP,D,20211220,00:00,325.9000000
GAZP,D,20211221,00:00,339.8800000
GAZP,D,20211222,00:00,345.5500000
GAZP,D,20211223,00:00,339.8100000
GAZP,D,20211224,00:00,338.7900000
GAZP,D,20211227,00:00,343.9700000
GAZP,D,20211228,00:00,343.2300000
GAZP,D,20211229,00:00,340.3300000
GAZP,D,20211230,00:00,342.3900000
GAZP,D,20220103,00:00,353.7300000
GAZP,D,20220104,00:00,352.5500000
GAZP,D,20220105,00:00,335.0000000
GAZP,D,20220106,00:00,346.1300000
GAZP,D,20220110,00:00,344.0000000
GAZP,D,20220111,00:00,343.7400000
GAZP,D,20220112,00:00,347.4300000
GAZP,D,20220113,00:00,337.6000000
GAZP,D,20220114,00:00,335.7600000
GAZP,D,20220117,00:00,327.8100000
GAZP,D,20220118,00:00,301.1100000
GAZP,D,20220119,00:00,318.3600000
GAZP,D,20220120,00:00,310.4200000
GAZP,D,20220121,00:00,311.6000000
GAZP,D,20220124,00:00,294.5900000
GAZP,D,20220125,00:00,302.9600000
GAZP,D,20220126,00:00,299.6000000
GAZP,D,20220127,00:00,325.2500000
GAZP,D,20220128,00:00,329.5800000
GAZP,D,20220131,00:00,334.8000000
GAZP,D,20220201,00:00,330.9500000
GAZP,D,20220202,00:00,331.7000000
GAZP,D,20220203,00:00,323.7500000
GAZP,D,20220204,00:00,324.6000000
GAZP,D,20220207,00:00,321.2500000
GAZP,D,20220208,00:00,331.7000000
GAZP,D,20220209,00:00,335.0800000
GAZP,D,20220210,00:00,328.9300000
GAZP,D,20220211,00:00,318.1000000
GAZP,D,20220214,00:00,321.8500000
GAZP,D,20220215,00:00,333.6000000
GAZP,D,20220216,00:00,336.5000000
GAZP,D,20220217,00:00,323.5100000
GAZP,D,20220218,00:00,309.4800000
GAZP,D,20220221,00:00,257.3000000
GAZP,D,20220222,00:00,283.5100000
GAZP,D,20220224,00:00,210.0000000
GAZP,D,20220225,00:00,228.0000000
GAZP,D,20220324,00:00,258.5100000
GAZP,D,20220325,00:00,227.0000000
GAZP,D,20220328,00:00,218.6000000
GAZP,D,20220329,00:00,208.0000000
GAZP,D,20220330,00:00,216.0000000
GAZP,D,20220331,00:00,242.4800000
GAZP,D,20220401,00:00,251.4000000
GAZP,D,20220404,00:00,252.9000000
GAZP,D,20220405,00:00,243.5000000
GAZP,D,20220406,00:00,239.7000000
GAZP,D,20220407,00:00,245.0000000
GAZP,D,20220408,00:00,241.0700000
GAZP,D,20220411,00:00,234.5500000
GAZP,D,20220412,00:00,236.3000000
GAZP,D,20220413,00:00,234.8700000
GAZP,D,20220414,00:00,222.1100000
GAZP,D,20220415,00:00,224.0000000
GAZP,D,20220418,00:00,216.9900000
GAZP,D,20220419,00:00,220.7200000
GAZP,D,20220420,00:00,218.9200000
GAZP,D,20220421,00:00,210.2900000
GAZP,D,20220422,00:00,208.0000000
GAZP,D,20220425,00:00,206.3500000
GAZP,D,20220426,00:00,225.8500000
GAZP,D,20220427,00:00,237.1500000
GAZP,D,20220428,00:00,237.5300000
GAZP,D,20220429,00:00,240.4000000
GAZP,D,20220504,00:00,234.1600000
GAZP,D,20220505,00:00,238.6000000
GAZP,D,20220506,00:00,240.1000000
GAZP,D,20220511,00:00,241.9900000
GAZP,D,20220512,00:00,230.5600000
GAZP,D,20220513,00:00,235.5200000
GAZP,D,20220516,00:00,244.2000000
GAZP,D,20220517,00:00,258.8000000
GAZP,D,20220518,00:00,264.8400000
GAZP,D,20220519,00:00,266.6800000
GAZP,D,20220520,00:00,263.0000000
GAZP,D,20220523,00:00,263.0000000
GAZP,D,20220524,00:00,265.8000000
GAZP,D,20220525,00:00,271.4000000
GAZP,D,20220526,00:00,295.8900000
GAZP,D,20220527,00:00,294.5000000
GAZP,D,20220530,00:00,300.8000000
GAZP,D,20220531,00:00,293.7500000
GAZP,D,20220601,00:00,297.6900000
GAZP,D,20220602,00:00,296.0000000
GAZP,D,20220603,00:00,297.0000000
GAZP,D,20220606,00:00,296.5000000
GAZP,D,20220607,00:00,297.9900000
GAZP,D,20220608,00:00,308.0000000
GAZP,D,20220609,00:00,306.5000000
GAZP,D,20220610,00:00,309.2000000
GAZP,D,20220614,00:00,317.6900000
GAZP,D,20220615,00:00,316.2000000
GAZP,D,20220616,00:00,316.9900000
GAZP,D,20220617,00:00,315.5000000
GAZP,D,20220620,00:00,311.9800000
GAZP,D,20220621,00:00,301.5800000
GAZP,D,20220622,00:00,295.8000000
GAZP,D,20220623,00:00,303.5000000
GAZP,D,20220624,00:00,296.0000000
GAZP,D,20220627,00:00,296.2000000
GAZP,D,20220628,00:00,297.2000000
GAZP,D,20220629,00:00,297.6500000
GAZP,D,20220630,00:00,207.0000000
GAZP,D,20220701,00:00,192.5000000
GAZP,D,20220704,00:00,186.2500000
GAZP,D,20220705,00:00,197.3000000
GAZP,D,20220706,00:00,195.4200000
GAZP,D,20220707,00:00,197.9200000
GAZP,D,20220708,00:00,198.0000000
GAZP,D,20220711,00:00,188.9000000
GAZP,D,20220712,00:00,191.4000000
GAZP,D,20220713,00:00,186.0000000
GAZP,D,20220714,00:00,184.5500000
GAZP,D,20220715,00:00,187.6100000
GAZP,D,20220718,00:00,186.7000000
GAZP,D,20220719,00:00,189.5100000
GAZP,D,20220720,00:00,193.3000000
GAZP,D,20220721,00:00,189.5900000
GAZP,D,20220722,00:00,192.2500000
GAZP,D,20220725,00:00,192.0000000
GAZP,D,20220726,00:00,193.9500000
GAZP,D,20220727,00:00,196.4900000
GAZP,D,20220728,00:00,196.2500000
GAZP,D,20220729,00:00,195.2600000
GAZP,D,20220801,00:00,192.0000000
GAZP,D,20220802,00:00,187.1600000
GAZP,D,20220803,00:00,187.0400000
GAZP,D,20220804,00:00,184.9000000
GAZP,D,20220805,00:00,176.5800000
GAZP,D,20220808,00:00,177.8600000
GAZP,D,20220809,00:00,181.0400000
GAZP,D,20220810,00:00,178.8100000
GAZP,D,20220811,00:00,174.1000000
GAZP,D,20220812,00:00,174.3600000
GAZP,D,20220815,00:00,174.8000000
GAZP,D,20220816,00:00,181.3000000
GAZP,D,20220817,00:00,176.5000000
GAZP,D,20220818,00:00,178.8700000
GAZP,D,20220819,00:00,177.6000000
GAZP,D,20220822,00:00,181.7000000
GAZP,D,20220823,00:00,184.3000000
GAZP,D,20220824,00:00,182.8300000
GAZP,D,20220825,00:00,181.9000000
GAZP,D,20220826,00:00,183.6200000
GAZP,D,20220829,00:00,190.0000000
GAZP,D,20220830,00:00,204.0000000
GAZP,D,20220831,00:00,254.9000000
GAZP,D,20220901,00:00,249.1100000
GAZP,D,20220902,00:00,252.8000000
GAZP,D,20220905,00:00,250.0000000
GAZP,D,20220906,00:00,246.0000000
GAZP,D,20220907,00:00,241.5500000
GAZP,D,20220908,00:00,243.9500000
GAZP,D,20220909,00:00,245.3400000
GAZP,D,20220912,00:00,243.3000000
GAZP,D,20220913,00:00,242.6400000
GAZP,D,20220914,00:00,243.3200000
GAZP,D,20220915,00:00,243.6800000
GAZP,D,20220916,00:00,243.8000000
GAZP,D,20220919,00:00,244.2100000
GAZP,D,20220920,00:00,221.1500000
GAZP,D,20220921,00:00,214.0700000
GAZP,D,20220922,00:00,231.4500000
GAZP,D,20220923,00:00,224.8400000
GAZP,D,20220926,00:00,206.0000000
GAZP,D,20220927,00:00,217.3000000
GAZP,D,20220928,00:00,217.3800000
GAZP,D,20220929,00:00,226.4600000
GAZP,D,20220930,00:00,217.7000000
GAZP,D,20221003,00:00,215.8300000
GAZP,D,20221004,00:00,210.7200000
GAZP,D,20221005,00:00,209.0500000
GAZP,D,20221006,00:00,212.8600000
GAZP,D,20221007,00:00,195.1500000
GAZP,D,20221010,00:00,163.8900000
GAZP,D,20221011,00:00,162.8900000
GAZP,D,20221012,00:00,161.8000000
GAZP,D,20221013,00:00,160.8400000
GAZP,D,20221014,00:00,159.6000000
GAZP,D,20221017,00:00,163.2400000
GAZP,D,20221018,00:00,160.2000000
GAZP,D,20221019,00:00,161.2900000
GAZP,D,20221020,00:00,160.7500000
GAZP,D,20221021,00:00,166.9900000
GAZP,D,20221024,00:00,165.4700000
GAZP,D,20221025,00:00,172.3800000
GAZP,D,20221026,00:00,171.9800000
GAZP,D,20221027,00:00,172.4700000
GAZP,D,20221028,00:00,170.7300000
GAZP,D,20221031,00:00,170.2700000
GAZP,D,20221101,00:00,169.9200000
GAZP,D,20221102,00:00,167.7200000
GAZP,D,20221103,00:00,169.1400000
GAZP,D,20221107,00:00,169.8500000
GAZP,D,20221108,00:00,169.9700000
GAZP,D,20221109,00:00,167.1000000
GAZP,D,20221110,00:00,168.9000000
GAZP,D,20221111,00:00,169.8600000
GAZP,D,20221114,00:00,169.6000000
GAZP,D,20221115,00:00,166.2500000
GAZP,D,20221116,00:00,168.7600000
GAZP,D,20221117,00:00,168.9900000
GAZP,D,20221118,00:00,168.7900000
GAZP,D,20221121,00:00,168.1300000
GAZP,D,20221122,00:00,168.0800000
GAZP,D,20221123,00:00,169.1500000
GAZP,D,20221124,00:00,168.9600000
GAZP,D,20221125,00:00,169.0300000
GAZP,D,20221128,00:00,168.1000000
GAZP,D,20221129,00:00,168.1000000
GAZP,D,20221130,00:00,167.7000000
GAZP,D,20221201,00:00,166.9800000
GAZP,D,20221202,00:00,165.8600000
GAZP,D,20221205,00:00,165.0300000
GAZP,D,20221206,00:00,164.3000000
GAZP,D,20221207,00:00,163.7000000
GAZP,D,20221208,00:00,163.0000000
GAZP,D,20221209,00:00,162.7500000
GAZP,D,20221212,00:00,162.8900000
GAZP,D,20221213,00:00,162.4000000
GAZP,D,20221214,00:00,160.8400000
