<TICKER>,<PER>,<DATE>,<TIME>,<CLOSE>
IMOEX,D,20180215,00:00,2265.4500000
IMOEX,D,20180216,00:00,2255.2700000
IMOEX,D,20180219,00:00,2254.9200000
IMOEX,D,20180220,00:00,2270.1200000
IMOEX,D,20180221,00:00,2320.3200000
IMOEX,D,20180222,00:00,2336.8200000
IMOEX,D,20180226,00:00,2353.1600000
IMOEX,D,20180227,00:00,2341.8900000
IMOEX,D,20180228,00:00,2296.8000000
IMOEX,D,20180301,00:00,2297.9000000
IMOEX,D,20180302,00:00,2288.8400000
IMOEX,D,20180305,00:00,2309.5300000
IMOEX,D,20180306,00:00,2303.3200000
IMOEX,D,20180307,00:00,2291.2300000
IMOEX,D,20180309,00:00,2311.6900000
IMOEX,D,20180312,00:00,2318.0100000
IMOEX,D,20180313,00:00,2319.3800000
IMOEX,D,20180314,00:00,2275.2400000
IMOEX,D,20180315,00:00,2272.4900000
IMOEX,D,20180316,00:00,2294.6000000
IMOEX,D,20180319,00:00,2281.7200000
IMOEX,D,20180320,00:00,2291.1800000
IMOEX,D,20180321,00:00,2309.3600000
IMOEX,D,20180322,00:00,2285.7600000
IMOEX,D,20180323,00:00,2285.5300000
IMOEX,D,20180326,00:00,2240.8500000
IMOEX,D,20180327,00:00,2262.5000000
IMOEX,D,20180328,00:00,2249.2300000
IMOEX,D,20180329,00:00,2274.6200000
IMOEX,D,20180330,00:00,2270.9800000
IMOEX,D,20180402,00:00,2256.6400000
IMOEX,D,20180403,00:00,2263.8500000
IMOEX,D,20180404,00:00,2265.6000000
IMOEX,D,20180405,00:00,2296.2500000
IMOEX,D,20180406,00:00,2281.2300000
IMOEX,D,20180409,00:00,2090.8800000
IMOEX,D,20180410,00:00,2173.7600000
IMOEX,D,20180411,00:00,2192.1500000
IMOEX,D,20180412,00:00,2210.0500000
IMOEX,D,20180413,00:00,2175.1600000
IMOEX,D,20180416,00:00,2143.6700000
IMOEX,D,20180417,00:00,2191.1900000
IMOEX,D,20180418,00:00,2241.4900000
IMOEX,D,20180419,00:00,2230.5500000
IMOEX,D,20180420,00:00,2232.6600000
IMOEX,D,20180423,00:00,2250.9900000
IMOEX,D,20180424,00:00,2253.7700000
IMOEX,D,20180425,00:00,2253.5000000
IMOEX,D,20180426,00:00,2286.0200000
IMOEX,D,20180427,00:00,2301.4900000
IMOEX,D,20180428,00:00,2297.7500000
IMOEX,D,20180430,00:00,2307.0200000
IMOEX,D,20180502,00:00,2306.4200000
IMOEX,D,20180503,00:00,2274.0700000
IMOEX,D,20180504,00:00,2289.4700000
IMOEX,D,20180507,00:00,2297.1200000
IMOEX,D,20180508,00:00,2301.9900000
IMOEX,D,20180510,00:00,2312.9200000
IMOEX,D,20180511,00:00,2345.2600000
IMOEX,D,20180514,00:00,2357.6200000
IMOEX,D,20180515,00:00,2337.0300000
IMOEX,D,20180516,00:00,2338.3900000
IMOEX,D,20180517,00:00,2323.5100000
IMOEX,D,20180518,00:00,2326.9400000
IMOEX,D,20180521,00:00,2332.6300000
IMOEX,D,20180522,00:00,2326.8700000
IMOEX,D,20180523,00:00,2295.5700000
IMOEX,D,20180524,00:00,2294.0100000
IMOEX,D,20180525,00:00,2306.5700000
IMOEX,D,20180528,00:00,2311.2800000
IMOEX,D,20180529,00:00,2298.0000000
IMOEX,D,20180530,00:00,2297.6000000
IMOEX,D,20180531,00:00,2302.8800000
IMOEX,D,20180601,00:00,2295.3400000
IMOEX,D,20180604,00:00,2323.6400000
IMOEX,D,20180605,00:00,2318.2300000
IMOEX,D,20180606,00:00,2315.4500000
IMOEX,D,20180607,00:00,2316.0700000
IMOEX,D,20180608,00:00,2267.9200000
IMOEX,D,20180609,00:00,2281.6800000
IMOEX,D,20180611,00:00,2271.7400000
IMOEX,D,20180613,00:00,2270.7300000
IMOEX,D,20180614,00:00,2253.4800000
IMOEX,D,20180615,00:00,2237.5300000
IMOEX,D,20180618,00:00,2222.5600000
IMOEX,D,20180619,00:00,2221.4200000
IMOEX,D,20180620,00:00,2256.2700000
IMOEX,D,20180621,00:00,2245.9400000
IMOEX,D,20180622,00:00,2249.6800000
IMOEX,D,20180625,00:00,2236.6500000
IMOEX,D,20180626,00:00,2231.0300000
IMOEX,D,20180627,00:00,2253.6000000
IMOEX,D,20180628,00:00,2250.2600000
IMOEX,D,20180629,00:00,2295.9500000
IMOEX,D,20180702,00:00,2319.3100000
IMOEX,D,20180703,00:00,2301.6500000
IMOEX,D,20180704,00:00,2304.0600000
IMOEX,D,20180705,00:00,2346.8600000
IMOEX,D,20180706,00:00,2345.3800000
IMOEX,D,20180709,00:00,2373.1700000
IMOEX,D,20180710,00:00,2365.1700000
IMOEX,D,20180711,00:00,2336.1500000
IMOEX,D,20180712,00:00,2322.0600000
IMOEX,D,20180713,00:00,2346.4300000
IMOEX,D,20180716,00:00,2334.1800000
IMOEX,D,20180717,00:00,2310.9200000
IMOEX,D,20180718,00:00,2294.7800000
IMOEX,D,20180719,00:00,2269.4500000
IMOEX,D,20180720,00:00,2247.8200000
IMOEX,D,20180723,00:00,2261.2500000
IMOEX,D,20180724,00:00,2278.3000000
IMOEX,D,20180725,00:00,2282.8400000
IMOEX,D,20180726,00:00,2293.0700000
IMOEX,D,20180727,00:00,2292.7200000
IMOEX,D,20180730,00:00,2295.7200000
IMOEX,D,20180731,00:00,2321.1100000
IMOEX,D,20180801,00:00,2315.1800000
IMOEX,D,20180802,00:00,2295.1500000
IMOEX,D,20180803,00:00,2297.9900000
IMOEX,D,20180806,00:00,2299.8800000
IMOEX,D,20180807,00:00,2312.1900000
IMOEX,D,20180808,00:00,2293.0100000
IMOEX,D,20180809,00:00,2309.5800000
IMOEX,D,20180810,00:00,2275.0500000
IMOEX,D,20180813,00:00,2285.6100000
IMOEX,D,20180814,00:00,2282.8800000
IMOEX,D,20180815,00:00,2267.1300000
IMOEX,D,20180816,00:00,2261.0900000
IMOEX,D,20180817,00:00,2255.1200000
IMOEX,D,20180820,00:00,2272.4900000
IMOEX,D,20180821,00:00,2291.7600000
IMOEX,D,20180822,00:00,2297.0600000
IMOEX,D,20180823,00:00,2260.0400000
IMOEX,D,20180824,00:00,2279.7600000
IMOEX,D,20180827,00:00,2312.9300000
IMOEX,D,20180828,00:00,2316.2800000
IMOEX,D,20180829,00:00,2348.4400000
IMOEX,D,20180830,00:00,2330.9200000
IMOEX,D,20180831,00:00,2345.8500000
IMOEX,D,20180903,00:00,2346.0800000
IMOEX,D,20180904,00:00,2336.3800000
IMOEX,D,20180905,00:00,2321.3300000
IMOEX,D,20180906,00:00,2320.6500000
IMOEX,D,20180907,00:00,2321.8200000
IMOEX,D,20180910,00:00,2335.8500000
IMOEX,D,20180911,00:00,2335.1900000
IMOEX,D,20180912,00:00,2340.6300000
IMOEX,D,20180913,00:00,2357.3200000
IMOEX,D,20180914,00:00,2360.2600000
IMOEX,D,20180917,00:00,2373.7500000
IMOEX,D,20180918,00:00,2402.5800000
IMOEX,D,20180919,00:00,2404.4200000
IMOEX,D,20180920,00:00,2400.8900000
IMOEX,D,20180921,00:00,2426.8000000
IMOEX,D,20180924,00:00,2430.0100000
IMOEX,D,20180925,00:00,2444.2200000
IMOEX,D,20180926,00:00,2427.2900000
IMOEX,D,20180927,00:00,2474.5700000
IMOEX,D,20180928,00:00,2475.3600000
IMOEX,D,20181001,00:00,2472.2200000
IMOEX,D,20181002,00:00,2449.7000000
IMOEX,D,20181003,00:00,2493.9100000
IMOEX,D,20181004,00:00,2465.0300000
IMOEX,D,20181005,00:00,2450.9000000
IMOEX,D,20181008,00:00,2454.2800000
IMOEX,D,20181009,00:00,2443.8300000
IMOEX,D,20181010,00:00,2417.6900000
IMOEX,D,20181011,00:00,2366.4700000
IMOEX,D,20181012,00:00,2403.0200000
IMOEX,D,20181015,00:00,2389.0500000
IMOEX,D,20181016,00:00,2417.2600000
IMOEX,D,20181017,00:00,2411.4200000
IMOEX,D,20181018,00:00,2378.6200000
IMOEX,D,20181019,00:00,2344.7900000
IMOEX,D,20181022,00:00,2308.5600000
IMOEX,D,20181023,00:00,2305.5800000
IMOEX,D,20181024,00:00,2336.4900000
IMOEX,D,20181025,00:00,2331.5900000
IMOEX,D,20181026,00:00,2293.2200000
IMOEX,D,20181029,00:00,2317.0600000
IMOEX,D,20181030,00:00,2299.9800000
IMOEX,D,20181031,00:00,2352.7100000
IMOEX,D,20181101,00:00,2359.3300000
IMOEX,D,20181102,00:00,2377.9500000
IMOEX,D,20181106,00:00,2412.3100000
IMOEX,D,20181107,00:00,2445.3400000
IMOEX,D,20181108,00:00,2438.6200000
IMOEX,D,20181109,00:00,2403.4700000
IMOEX,D,20181112,00:00,2393.8100000
IMOEX,D,20181113,00:00,2374.9400000
IMOEX,D,20181114,00:00,2378.5900000
IMOEX,D,20181115,00:00,2381.4500000
IMOEX,D,20181116,00:00,2372.6700000
IMOEX,D,20181119,00:00,2373.7800000
IMOEX,D,20181120,00:00,2341.6000000
IMOEX,D,20181121,00:00,2357.9700000
IMOEX,D,20181122,00:00,2369.5300000
IMOEX,D,20181123,00:00,2342.9700000
IMOEX,D,20181126,00:00,2308.5000000
IMOEX,D,20181127,00:00,2338.7100000
IMOEX,D,20181128,00:00,2381.1200000
IMOEX,D,20181129,00:00,2398.5600000
IMOEX,D,20181130,00:00,2392.5000000
IMOEX,D,20181203,00:00,2441.1900000
IMOEX,D,20181204,00:00,2443.3800000
IMOEX,D,20181205,00:00,2445.5500000
IMOEX,D,20181206,00:00,2412.3100000
IMOEX,D,20181207,00:00,2431.2900000
IMOEX,D,20181210,00:00,2396.8400000
IMOEX,D,20181211,00:00,2394.2600000
IMOEX,D,20181212,00:00,2370.3500000
IMOEX,D,20181213,00:00,2378.5000000
IMOEX,D,20181214,00:00,2365.6900000
IMOEX,D,20181217,00:00,2359.1300000
IMOEX,D,20181218,00:00,2350.2900000
IMOEX,D,20181219,00:00,2358.5800000
IMOEX,D,20181220,00:00,2352.8800000
IMOEX,D,20181221,00:00,2347.1700000
IMOEX,D,20181224,00:00,2322.2700000
IMOEX,D,20181225,00:00,2290.8600000
IMOEX,D,20181226,00:00,2308.8500000
IMOEX,D,20181227,00:00,2327.8100000
IMOEX,D,20181228,00:00,2358.5000000
IMOEX,D,20181229,00:00,2369.1700000
IMOEX,D,20190103,00:00,2375.6000000
IMOEX,D,20190104,00:00,2406.5000000
IMOEX,D,20190108,00:00,2389.6900000
IMOEX,D,20190109,00:00,2414.1300000
IMOEX,D,20190110,00:00,2434.1500000
IMOEX,D,20190111,00:00,2444.4500000
IMOEX,D,20190114,00:00,2440.1500000
IMOEX,D,20190115,00:00,2439.5500000
IMOEX,D,20190116,00:00,2434.6000000
IMOEX,D,20190117,00:00,2447.6400000
IMOEX,D,20190118,00:00,2473.6100000
IMOEX,D,20190121,00:00,2468.2500000
IMOEX,D,20190122,00:00,2468.7300000
IMOEX,D,20190123,00:00,2491.4900000
IMOEX,D,20190124,00:00,2482.7100000
IMOEX,D,20190125,00:00,2498.2300000
IMOEX,D,20190128,00:00,2476.8100000
IMOEX,D,20190129,00:00,2498.3500000
IMOEX,D,20190130,00:00,2511.8600000
IMOEX,D,20190131,00:00,2521.1000000
IMOEX,D,20190201,00:00,2521.7000000
IMOEX,D,20190204,00:00,2523.5200000
IMOEX,D,20190205,00:00,2547.2700000
IMOEX,D,20190206,00:00,2539.7300000
IMOEX,D,20190207,00:00,2509.8900000
IMOEX,D,20190208,00:00,2502.8200000
IMOEX,D,20190211,00:00,2510.2200000
IMOEX,D,20190212,00:00,2533.3200000
IMOEX,D,20190213,00:00,2485.7600000
IMOEX,D,20190214,00:00,2460.8200000
IMOEX,D,20190215,00:00,2490.1600000
IMOEX,D,20190218,00:00,2472.4100000
IMOEX,D,20190219,00:00,2458.5500000
IMOEX,D,20190220,00:00,2487.8200000
IMOEX,D,20190221,00:00,2470.2300000
IMOEX,D,20190222,00:00,2488.6300000
IMOEX,D,20190225,00:00,2494.6300000
IMOEX,D,20190226,00:00,2494.0200000
IMOEX,D,20190227,00:00,2490.6500000
IMOEX,D,20190228,00:00,2485.2700000
IMOEX,D,20190301,00:00,2478.0100000
IMOEX,D,20190304,00:00,2473.7900000
IMOEX,D,20190305,00:00,2466.2300000
IMOEX,D,20190306,00:00,2494.0400000
IMOEX,D,20190307,00:00,2476.6400000
IMOEX,D,20190311,00:00,2465.9400000
IMOEX,D,20190312,00:00,2468.2500000
IMOEX,D,20190313,00:00,2470.6100000
IMOEX,D,20190314,00:00,2457.7900000
IMOEX,D,20190315,00:00,2476.7300000
IMOEX,D,20190318,00:00,2483.7000000
IMOEX,D,20190319,00:00,2493.2800000
IMOEX,D,20190320,00:00,2504.2300000
IMOEX,D,20190321,00:00,2507.8100000
IMOEX,D,20190322,00:00,2492.7000000
IMOEX,D,20190325,00:00,2497.5900000
IMOEX,D,20190326,00:00,2512.6300000
IMOEX,D,20190327,00:00,2487.4800000
IMOEX,D,20190328,00:00,2492.4000000
IMOEX,D,20190329,00:00,2497.1000000
IMOEX,D,20190401,00:00,2521.2500000
IMOEX,D,20190402,00:00,2527.7700000
IMOEX,D,20190403,00:00,2532.3200000
IMOEX,D,20190404,00:00,2535.5000000
IMOEX,D,20190405,00:00,2540.9900000
IMOEX,D,20190408,00:00,2560.0700000
IMOEX,D,20190409,00:00,2570.2800000
IMOEX,D,20190410,00:00,2578.5800000
IMOEX,D,20190411,00:00,2551.4500000
IMOEX,D,20190412,00:00,2559.7200000
IMOEX,D,20190415,00:00,2545.1200000
IMOEX,D,20190416,00:00,2559.8400000
IMOEX,D,20190417,00:00,2568.2600000
IMOEX,D,20190418,00:00,2560.8000000
IMOEX,D,20190419,00:00,2563.9000000
IMOEX,D,20190422,00:00,2584.7400000
IMOEX,D,20190423,00:00,2587.4800000
IMOEX,D,20190424,00:00,2579.0500000
IMOEX,D,20190425,00:00,2560.9400000
IMOEX,D,20190426,00:00,2563.7200000
IMOEX,D,20190429,00:00,2569.8300000
IMOEX,D,20190430,00:00,2559.3200000
IMOEX,D,20190502,00:00,2575.2200000
IMOEX,D,20190503,00:00,2580.9500000
IMOEX,D,20190506,00:00,2579.7500000
IMOEX,D,20190507,00:00,2565.1000000
IMOEX,D,20190508,00:00,2544.4300000
IMOEX,D,20190510,00:00,2514.8700000
IMOEX,D,20190513,00:00,2508.8700000
IMOEX,D,20190514,00:00,2562.3300000
IMOEX,D,20190515,00:00,2554.4900000
IMOEX,D,20190516,00:00,2581.1100000
IMOEX,D,20190517,00:00,2577.4800000
IMOEX,D,20190520,00:00,2571.6500000
IMOEX,D,20190521,00:00,2616.5300000
IMOEX,D,20190522,00:00,2638.7100000
IMOEX,D,20190523,00:00,2618.6100000
IMOEX,D,20190524,00:00,2619.2400000
IMOEX,D,20190527,00:00,2632.9500000
IMOEX,D,20190528,00:00,2609.7800000
IMOEX,D,20190529,00:00,2641.1500000
IMOEX,D,20190530,00:00,2659.5200000
IMOEX,D,20190531,00:00,2665.3300000
IMOEX,D,20190603,00:00,2729.9300000
IMOEX,D,20190604,00:00,2706.2900000
IMOEX,D,20190605,00:00,2701.8400000
IMOEX,D,20190606,00:00,2728.2500000
IMOEX,D,20190607,00:00,2729.6100000
